trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1254,False,"{'a': 0.9, 'e': 0.0813534877379142}",20,11,15.642447055392838,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.9, 'e': 0.08126075079733049}",30,11,26.058425123653155,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.9, 'e': 0.08116817233626349}",20,2,13.646375474240243,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.9, 'e': 0.08107575199381489}",20,3,25.223165611636723,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.9, 'e': 0.08098348941011302}",20,6,23.33475082002307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.9, 'e': 0.0808913842263095}",20,6,24.109327230899382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.9, 'e': 0.08079943608457567}",20,14,13.03574166430285,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.9, 'e': 0.08070764462809918}",25,0,-12.052441180455542,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1262,False,"{'a': 0.9, 'e': 0.0806160095010804}",25,8,7.72488877770653,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1263,False,"{'a': 0.9, 'e': 0.0805245303487292}",25,11,26.68939326031001,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.9, 'e': 0.08043320681726121}",25,14,18.502797642765355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.9, 'e': 0.08034203855389471}",25,17,15.482852076921574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.9, 'e': 0.080251025206847}",20,3,24.265349640512934,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.9, 'e': 0.08016016642533112}",30,0,-7.629047862833073,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
1268,False,"{'a': 0.9, 'e': 0.0800694618595524}",25,16,17.671986164767624,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.9, 'e': 0.07997891116070514}",30,17,21.257762707437138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.9, 'e': 0.07988851398096927}",20,16,9.188323564148039,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.9, 'e': 0.07979826997350697}",25,18,13.740053089634074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.9, 'e': 0.07970817879245934}",25,20,8.950110901329776,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.9, 'e': 0.07961824009294315}",25,0,27.066418721726482,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1274,False,"{'a': 0.9, 'e': 0.07952845353104741}",30,8,21.157829447294702,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1275,False,"{'a': 0.9, 'e': 0.0794388187638303}",25,13,20.318794879779656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.9, 'e': 0.07934933544931559}",25,9,-0.006685492392314973,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1277,False,"{'a': 0.9, 'e': 0.07926000324648973}",25,11,-1.8358154298062401,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1278,False,"{'a': 0.9, 'e': 0.07917082181529826}",25,11,13.276166083843874,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1279,False,"{'a': 0.9, 'e': 0.07908179081664285}",20,6,26.824956891741145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.9, 'e': 0.0789929099123779}",25,3,23.32258819670984,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1281,False,"{'a': 0.9, 'e': 0.0789041787653074}",30,11,32.504354478555165,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.9, 'e': 0.07881559703918177}",25,11,-30.123395275129994,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1283,False,"{'a': 0.9, 'e': 0.07872716439869451}",30,13,-6.838202786512274,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1284,False,"{'a': 0.9, 'e': 0.07863888050947929}",25,7,-16.11114458053987,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1285,False,"{'a': 0.9, 'e': 0.07855074503810654}",20,16,7.436348865342828,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.9, 'e': 0.07846275765208044}",20,14,10.03664836208024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.9, 'e': 0.07837491801983575}",20,3,-2.447578245125596,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1288,False,"{'a': 0.9, 'e': 0.07828722581073469}",25,17,14.38627262801454,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.9, 'e': 0.07819968069506378}",20,13,-27.40802578764293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1290,False,"{'a': 0.9, 'e': 0.07811228234403086}",25,7,-5.802841358160339,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1291,False,"{'a': 0.9, 'e': 0.07802503042976187}",20,3,24.08213785796637,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.9, 'e': 0.07793792462529785}",20,13,13.638004833455255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.9, 'e': 0.07785096460459183}",20,0,16.556888974899106,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1294,False,"{'a': 0.9, 'e': 0.07776415004250589}",20,16,6.500659751491958,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.9, 'e': 0.07767748061480793}",30,16,23.07546249412592,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.9, 'e': 0.07759095599816886}",25,11,-25.88876954081111,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1297,False,"{'a': 0.9, 'e': 0.07750457587015937}",25,6,15.927837360535563,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1298,False,"{'a': 0.9, 'e': 0.07741833990924714}",20,13,14.989518304019608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.9, 'e': 0.07733224779479361}",25,13,-12.607518348776969,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1300,False,"{'a': 0.9, 'e': 0.0772462992070513}",20,15,7.143474191382916,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.9, 'e': 0.07716049382716049}",20,13,14.056421844460939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.9, 'e': 0.07707483133714658}",30,0,-5.210461247746522,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1303,False,"{'a': 0.9, 'e': 0.07698931141991695}",30,11,30.788256365522024,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.9, 'e': 0.07690393375925808}",25,7,27.404714844801344,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.9, 'e': 0.07681869803983264}",20,4,19.341025811585663,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.9, 'e': 0.07673360394717658}",25,15,15.959040947634744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.9, 'e': 0.0766486511676962}",20,2,19.244335035557725,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1308,False,"{'a': 0.9, 'e': 0.0765638393886653}",30,18,22.202464535667467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.9, 'e': 0.07647916829822225}",35,25,4.6755273590845405,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.9, 'e': 0.07639463758536719}",20,16,4.556404238193124,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.9, 'e': 0.0763102469399591}",25,15,16.744405288443932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.9, 'e': 0.07622599605271302}",20,3,4.052987829062488,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1313,False,"{'a': 0.9, 'e': 0.07614188461519719}",30,17,19.912767811542935,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.9, 'e': 0.07605791231983022}",20,6,19.05870481894596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.9, 'e': 0.07597407885987827}",20,12,-30.67360404894125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1316,False,"{'a': 0.9, 'e': 0.0758903839294523}",20,0,-17.15978848594279,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1317,False,"{'a': 0.9, 'e': 0.07580682722350521}",30,1,7.866211285666771,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 0}",1
1318,False,"{'a': 0.9, 'e': 0.07572340843782913}",25,1,25.02532132418044,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.9, 'e': 0.07564012726905253}",30,0,6.242585188529621,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1320,False,"{'a': 0.9, 'e': 0.0755569834146377}",20,0,21.722417003570882,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1321,False,"{'a': 0.9, 'e': 0.07547397657287766}",25,17,-9.135182440103595,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1322,False,"{'a': 0.9, 'e': 0.0753911064428938}",25,7,-11.238824144251101,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1323,False,"{'a': 0.9, 'e': 0.07530837272463282}",20,16,8.15823715314071,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.9, 'e': 0.07522577511886425}",20,8,-30.2840782938228,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1325,False,"{'a': 0.9, 'e': 0.0751433133271776}",25,0,27.725278588589987,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1326,False,"{'a': 0.9, 'e': 0.07506098705197974}",35,20,6.132133340297641,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1327,False,"{'a': 0.9, 'e': 0.07497879599649218}",25,0,-3.669736579623166,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1328,False,"{'a': 0.9, 'e': 0.07489673986474847}",30,15,28.141809636100724,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.9, 'e': 0.07481481836159139}",20,14,4.7716803205904,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.9, 'e': 0.07473303119267043}",20,13,12.332023343736413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.9, 'e': 0.07465137806443906}",25,12,12.19767551666919,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1332,False,"{'a': 0.9, 'e': 0.07456985868415221}",20,8,16.52290285876988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.9, 'e': 0.07448847275986346}",20,0,-25.102337245643433,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1334,False,"{'a': 0.9, 'e': 0.07440722000042263}",20,8,-20.327502420941844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1335,False,"{'a': 0.9, 'e': 0.07432610011547303}",20,13,16.174136085243937,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.9, 'e': 0.07424511281544892}",25,12,23.577954011920674,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.9, 'e': 0.07416425781157295}",20,9,19.372868193705983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.9, 'e': 0.07408353481585353}",25,15,14.125593010861156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.9, 'e': 0.07400294354108228}",25,14,15.674080544290865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.9, 'e': 0.07392248370083157}",20,8,19.813203507135675,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.9, 'e': 0.0738421550094518}",25,12,23.62526152815944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.9, 'e': 0.073761957182069}",30,1,2.0051082089458308,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
1343,False,"{'a': 0.9, 'e': 0.07368188993458227}",25,17,11.011802102690734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.9, 'e': 0.07360195298366125}",25,2,-17.324577236343547,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1345,False,"{'a': 0.9, 'e': 0.0735221460467436}",30,15,27.7737455931682,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.9, 'e': 0.0734424688420326}",35,15,-6.746873807420629,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1347,False,"{'a': 0.9, 'e': 0.07336292108849446}",20,7,21.288775411646473,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.9, 'e': 0.07328350250585608}",30,13,-12.882633440910796,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1349,False,"{'a': 0.9, 'e': 0.07320421281460242}",30,16,28.317135585235544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.9, 'e': 0.07312505173597411}",20,16,7.087835579737806,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.9, 'e': 0.07304601899196493}",20,10,6.192514347170984,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.9, 'e': 0.0729671143053195}",30,0,19.559088286324737,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.9, 'e': 0.07288833739953071}",20,9,21.123771024852992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.9, 'e': 0.07280968799883737}",20,11,18.056474452774317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.9, 'e': 0.07273116582822178}",25,12,19.321481099294495,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.9, 'e': 0.07265277061340734}",20,4,-12.673778847489379,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1357,False,"{'a': 0.9, 'e': 0.07257450208085611}",25,19,-10.41616403786117,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1358,False,"{'a': 0.9, 'e': 0.07249635995776652}",20,6,24.741338860576374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.9, 'e': 0.07241834397207085}",20,10,16.68564585298913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.9, 'e': 0.072340453852433}",35,17,-50.696674018149864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1361,False,"{'a': 0.9, 'e': 0.07226268932824603}",20,0,-11.968677863921036,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1362,False,"{'a': 0.9, 'e': 0.0721850501296299}",25,14,1.7122655208165851,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1363,False,"{'a': 0.9, 'e': 0.07210753598742906}",25,2,16.885348376430766,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 0.9, 'e': 0.07203014663321011}",20,14,5.790399074702043,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.9, 'e': 0.07195288179925952}",30,21,14.493969505585667,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.9, 'e': 0.07187574121858131}",20,2,26.556739699190786,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.9, 'e': 0.07179872462489474}",25,7,29.361664412098097,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.9, 'e': 0.07172183175263198}",25,8,26.49077478971631,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.9, 'e': 0.07164506233693582}",25,8,23.00789314430105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.9, 'e': 0.07156841611365751}",35,26,-5.248158680020129,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1371,False,"{'a': 0.9, 'e': 0.07149189281935428}",25,4,-44.358908727550165,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 1}",1
1372,False,"{'a': 0.9, 'e': 0.07141549219128726}",20,0,22.98809698362477,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1373,False,"{'a': 0.9, 'e': 0.07133921396741909}",20,14,14.31083272922855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.9, 'e': 0.07126305788641182}",30,0,31.86229089136166,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1375,False,"{'a': 0.9, 'e': 0.0711870236876245}",20,8,15.591950575643382,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.9, 'e': 0.07111111111111111}",25,7,18.784207580926324,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.9, 'e': 0.0710353198976182}",20,15,10.616430892373772,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.9, 'e': 0.07095964978858282}",20,14,11.79569906047547,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.9, 'e': 0.07088410052613014}",20,4,-24.367086009815544,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1380,False,"{'a': 0.9, 'e': 0.07080867185307144}",30,24,10.84491578073702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.9, 'e': 0.07073336351290176}",20,16,6.605170629473033,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.9, 'e': 0.07065817524979784}",35,26,17.638495347382452,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.9, 'e': 0.07058310680861588}",20,4,4.225571934667609,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1384,False,"{'a': 0.9, 'e': 0.07050815793488939}",25,15,18.99283911537607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.9, 'e': 0.070433328374827}",20,8,-27.329333219879434,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1386,False,"{'a': 0.9, 'e': 0.07035861787531046}",20,8,-2.576354845918348,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1387,False,"{'a': 0.9, 'e': 0.07028402618389225}",25,10,24.4606577928508,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.9, 'e': 0.07020955304879367}",30,5,36.98645560272343,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.9, 'e': 0.0701351982189026}",20,10,16.167753923276713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.9, 'e': 0.07006096144377146}",25,13,24.626186580976615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.9, 'e': 0.06998684247361496}",20,0,28.95857992658864,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1392,False,"{'a': 0.9, 'e': 0.06991284105930819}",30,16,23.614205899786903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.9, 'e': 0.06983895695238435}",20,1,26.21654448791197,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.9, 'e': 0.06976518990503283}",25,12,25.132536118156782,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.9, 'e': 0.06969153967009697}",20,0,-5.121949790923057,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1396,False,"{'a': 0.9, 'e': 0.06961800600107211}",20,0,10.803584064042909,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1397,False,"{'a': 0.9, 'e': 0.06954458865210346}",20,16,9.085255703426487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.9, 'e': 0.0694712873779841}",35,9,-35.33390755773053,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 1}",1
1399,False,"{'a': 0.9, 'e': 0.06939810193415286}",20,10,16.93744322751555,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.9, 'e': 0.06932503207669234}",20,11,13.644906782299804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.9, 'e': 0.06925207756232686}",20,13,2.274369670642221,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1402,False,"{'a': 0.9, 'e': 0.06917923814842046}",20,13,13.60493635966791,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.9, 'e': 0.06910651359297479}",25,16,16.319760560882916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.9, 'e': 0.06903390365462725}",20,12,-8.700984805014755,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1405,False,"{'a': 0.9, 'e': 0.06896140809264882}",20,0,27.86972646794053,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1406,False,"{'a': 0.9, 'e': 0.06888902666694223}",25,11,27.81321024986073,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.9, 'e': 0.0688167591380398}",30,18,-21.113130475010745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1408,False,"{'a': 0.9, 'e': 0.06874460526710166}",20,10,20.262442551331045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.9, 'e': 0.06867256481591358}",20,16,7.492115907477654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.9, 'e': 0.0686006375468851}",20,0,-1.5216210097617806,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1411,False,"{'a': 0.9, 'e': 0.06852882322304761}",25,13,-16.677013643974384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1412,False,"{'a': 0.9, 'e': 0.06845712160805231}",25,13,-62.69361144694575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1413,False,"{'a': 0.9, 'e': 0.06838553246616831}",20,14,9.867697325046661,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.9, 'e': 0.06831405556228069}",25,8,17.070291235384527,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1415,False,"{'a': 0.9, 'e': 0.0682426906618886}",35,13,12.211716287478744,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1416,False,"{'a': 0.9, 'e': 0.06817143753110322}",30,17,-21.802598222096528,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1417,False,"{'a': 0.9, 'e': 0.06810029593664603}",20,10,20.050345012139008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.9, 'e': 0.06802926564584671}",25,0,33.993096048306555,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.9, 'e': 0.06795834642664142}",25,0,-42.83722574850582,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
1420,False,"{'a': 0.9, 'e': 0.0678875380475707}",35,22,22.43251508682937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.9, 'e': 0.06781684027777778}",20,5,23.541124028697123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.9, 'e': 0.06774625288700656}",20,10,3.636053698376222,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1423,False,"{'a': 0.9, 'e': 0.06767577564559983}",20,2,22.859289612181854,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.9, 'e': 0.0676054083244973}",30,21,1.6222701381693396,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1425,False,"{'a': 0.9, 'e': 0.06753515069523386}",30,18,22.638309498779254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.9, 'e': 0.06746500252993759}",20,8,9.732126463879553,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.9, 'e': 0.06739496360132807}",25,14,22.72559582277925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.9, 'e': 0.06732503368271435}",20,11,14.731519727799478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.9, 'e': 0.06725521254799333}",25,0,35.64768207638674,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1430,False,"{'a': 0.9, 'e': 0.06718549997164772}",25,17,13.522937338013616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.9, 'e': 0.06711589572874439}",35,18,-77.77571212335617,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
1432,False,"{'a': 0.9, 'e': 0.06704639959493247}",25,11,12.232320375183392,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.9, 'e': 0.06697701134644155}",20,5,-19.43855673088049,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1434,False,"{'a': 0.9, 'e': 0.06690773076007984}",20,10,-28.814190302724853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1435,False,"{'a': 0.9, 'e': 0.06683855761323254}",25,15,17.193679723059585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.9, 'e': 0.0667694916838598}",25,11,10.545572554023499,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
